DAIRY PRODUCTS -RE TAIL,7
furniture Repairers (See also Upholsterers),7
Bleachers & Pinisfhers-Pabries,7
ARTS AND CRAFTS WORK,7
BATTERY DEALERS and SE RVICE,7
*Printi,7
VALVE MANUFACTURERS,7
ENG RAVERS- PHOTO,7
POTTERIES,7
BRASS FINISHERS,7
*Pnneral Homes,7
CHEESE MANUFACTURERS,7
"""Bleachers & Pinishers-I'abrics""",7
*Kiln Dried Lumber,7
Photographic Developing & Printing,7
FILM DEVELOPING AN D PRINTING,7
Amusement Devices,7
"""CONTRACTORS' SUPPLIES AND EQUIPMENT DEALERS AND REPAIRING""",7
N ovelties-Retail,7
"""SHOE MANUFAC TURERS' GOODS and SUPPLIES""",7
*Insurance-Liie,7
STENCBRAPHERS-PUBLIC,7
NOVELTIFB-RETAIL,7
I57 Westminster Telephone DExtel Automobile Dealers-Commer- cial Cars & Trucks,7
INVESTMENT BANKERS (See Also Brokers-Stocks And Bonds ),7
AUTOMOBILE ACCESSORIES AND PARTS- WHOLESALE AN D JOBBERS,7
Clothes Primers & Cleaners,7
ICE CREAM DEALERS,7
*Sewer Builders & Contractors,7
BOILER REPAIRERS,7
Insurahce Companies-Automo- bile,7
Frozen Foods,7
*Mort9age Loans,7
CAMERAS-DEALERS AND REPAIRING,7
*Printers-Die Cut Specialties,7
STEEL AND STEEL PRODUCTS- DEALE RS,7
Thotogranhic Apparatus & Sup- plies,7
vATERIAN St,7
"""Artists' Materials""",7
*Machine Tools,7
"mcarpet Cleaners & Layers (See Rug & Carpet Cleaners) Carpets, Rugs & Floor Coverings -Retail",7
Contractors-Rorad,7
"MONUMENTS,MARKERS AN D STATUARY",7
"""Plainfield Maze'ppa Encampment No 12, 109 Potter's av Naomi Rebekah Lodge,N0. 1, 380 Elmwood av Narragansett Encampment No 1, 109 Pottefs av Priscilla Rebekah Lodge No 30,""",7
Tea & Goifee-Retall,7
TRUCKS-REPAIRING,7
*Insurance-Burglary,7
Genealogical Research,7
Automobile Dealers-Gommer- . cial Cars & Trucks,7
Sand 8; Gravel Dealers,7
Insurance Companies-Tltle,7
*SERVICE STATION S,7
*Electric Refrigeratio,7
HEATING APPARATUS and APPLIANC ES,7
DOG GROOMIN G SERVICE,7
*SaVings Banks,7
Photographers-commercial,7
VACUUM CLEANERS-DEALERS and REPAIRING,7
Photographic Apparatus & Supplies,7
Artisw Materials & Supplies,7
Herbs and Boots,7
"WATCH,CLOCK AND J EWELRY REPAIRING",7
EMPLOYMENT AGENCIES-CONTD,7
*Paperhangers (See also Painters & Decorators),7
Snorting Goods-Retail,7
RUBBER PRODUCTS- RETAIL,7
CLAIM AGENTS,7
*Headstones,7
*Road Constructio,7
Air Conditioning,7
BUSINESS FORMS and SYSTEMS,7
SCREENS,7
ME THODIS T,7
"TOWEL, APRON AND COAT SUPPLY",7
Die Milling Machines,7
PLUMBING FIXTURES AND SUPPLIES-DEALERS,7
RESIDENCE HALLS,7
*INSURANCE-INLAND MARINE,7
Towel Apron & Goat Supply,7
Arcade Bldg,7
EMPLOYMENT CONTRACTORS- TEMPORARY HELP,7
"""RENLI'AL AGENTS""",7
Toys & Games-Re-tail,7
Bed Mfrs,7
LumbereWholesale,7
BAKERS-RETAIL-CONTD,7
*Seals-Notary & Corporatio,7
"""'Water Supply Companies""",7
PLIES and EQUIPMENT,7
HORSE TRAINERS,7
WOOD VENEER,7
Cigars 8; Tobacco-Whol,7
Dmggists-Wholesale,7
CIGARS AND TOBA RETAIL,7
STEEL AND STEEL PRODUCTS DEALERS,7
*Checking Accounts,7
INSURANCE COUNSELLORS,7
CORSE TIERES,7
WEAVERB and REWEAVEBS- GARMENT,6
FURDEALERSAND FURRIERS,6
*Brass Mfrs,6
"*Carpet Cleaners & Layets (See Rug & Carpet Cleaners) Carpets, Bugs & Floor Coverings -Retail",6
AUTOMOBILE WRECKERS,6
Electric Railways,6
CONTRACTORS-LATHING,6
Organizations-Educational,6
*PAINTING CONTRACTORS,6
OrganizationS-Medical,6
"""PHYSICIANS AND SURGE ONS- OSTE OPAT'HI'C""",6
"""DAIRY PRODUCI'S-RETAIL-CONTD""",6
"""LAUNDRIES AND DRY CLEANERS OON'I'D""",6
BEARINGS-BALL AND ROLLER- MANUFACTURERS,6
CONTRACTORy SUPPLIES and EQUIPMENT,6
TRUCKS-LEASING AND RENTAIS,6
TOYS and GAMES-IMPORTERS and WHOLESALE,6
HALIS-CONTD,6
ICE CREAMMFRS,6
SHOE DEALERS-WHOLESALE AND JOBBERS,6
LADDER MANUFACTURERS,6
Leather Goods Mirs,6
CERAMIC SUPPLIIE AND INSTRUCTION,6
GROCERW SUNDRIES,6
Typewritlng Machlnw-Dealers,6
Glass Dealerse-Stalned & Leaded,6
Tube & Tubing Mirs-Metal,6
Steam Pittefs Supplies (See also Plumbing Supplies),6
AUTOMOBILE DEALERS-CONTD SEEKONK IZUZU,6
Bngineers-Givil,6
Paper Prroducts-Mfrs,6
Buckle and Clasp Mfrs,6
TITLE AND GUARANTY C 0M PANIE S,6
"""*Bonds-I'idelitv""",6
*Leather Findings &c (See also Shoe Findings),6
PUMP MANUFACTURERS,6
Painters-Automoblle & Car. riage,6
*Heating Engineers (See also Engineers-Heating),6
CUTLERY-RETAIL,6
"Steam Fitters, Supplies (See also Plumbing Supplies)",6
*Llabllity Insurance,6
MONUME NTAL WORK,6
*Insurance Investigations,6
Radiator Repairers- Automobile,6
Painters-Auto & Carriage,6
*Contractors-Paving (See Contractors-Road) Contractors-Plasterlng,6
lMOCIBTIIB,6
"BADGES, CHECKS and MEDALS",6
OPTICIANS-WHOLESALE,6
*Ice Dealers-Peddlers Supplied,6
"Butter, Cheese 8; nggs-Retail",6
PHOTOGRAPHIC DEVELOPING and PRIN TING,6
WEATHER STRIP MANUFACTURERS,6
PACKING HOUSE BY- PRODUCTS,6
PAPER PRODUCTS-MANUFAC- TURERS,6
CIGARS and TOBACCO-WHOLE- SALE,6
*Steel Sheets-Steel & Steel Products,6
STORAG E,6
Boiler & Radiator Dealers- Steam & Water,6
Artificial Flowers and Fruit Mfrs,6
Toilet Preparations-Wholesale,6
Engine Tumers-Jewelry,6
*INDUSTRIAL EQUIPMENT-,6
DISPLAY FORMS AND FIXTUR-,6
FISHING TACKLE and RODS- MANUFACTURERS,6
Medicine Mtrs-Pa.tent & Prm prietary ( See also Chemists-Mfg),6
"BADGES, CHECKS and MEDAIB",6
PILOTS-MARINE,6
Furniture Dtealers-Wholesale,6
SEVERSMITHS,6
* AWNINGS and TE NTS,6
GENERAL MERCHANDISE USED,6
RUBBER GOODS-MFRS,6
*Mortg ages,6
PHYSICIANS AN D HOSPITAL SUPPLIES-DEALERS,6
Brokers-cotto,6
REFRIGERATORS-SALES AND SE RVICE,6
*Wall Paper Dealers-Whole- sale and Retail,6
*Typewritten Letters,6
LEATHER GOODS -RETAIL,6
SAUSAG E MANUFACTURERS,6
ENGmEERS-MANAGEMENT,6
*Electrical Abpliances 8512411111)- ment,6
134 Mathewso,6
Cotton Dealers (See also Brokers-Catton),6
BEAUTY SHOP EQUIPMENT and SUPPLIES,6
*Grinding Wheel Supplies,6
lies,6
FENCE MANUFKCTURERS,6
.\n\n*Liie Insurance Companies,6
Goke-Retail,6
Gash Reglsters-Dealers,6
RADIO BROADCASTING COM- PANIES and STATIONS,6
Weavers and Reweavers-Gar- ment,6
"""(ELECI'ROPLATERS OF NON-""",6
POULTRY DEALERS-WHOLESALE,6
*Men1s Haberdashery,6
OIL BURNERS-MFRS,6
Woodenware Mfrs,6
*EMBALMERS,6
HOTEL AN D RESTAURANT SUPPLIES AN D EQUIPMENT,6
"""'Grease-Lubricating (See Tallow & Grease) Greeting Cards""",6
DEIGNERS-CONTD,6
Automatic Sprinkler Systems,6
CELLOPHANE PRODUCTS,6
*Investment Securities,6
*Credit Reports,6
Textile Mfrs-Knit Goods,6
BUS LINW,6
REFRIGERATORS AND\n\nA-r FREEZERS-SALES AN D SERVICE,6
AN D GUAR ANT EED,6
*Gon.tractors,6
"No 9619, 248 Weybosset",6
BILLIARD ROOMS AND CLUBS,6
"Light, Heat & Power cbmpanies",6
AIR CONDITIONING EQUIPMENT and SUPPLIES-SALES and SE RVIC E,6
*Starch Products,6
"""*'Title Insurance""",6
N EWS DEALERS,6
GARDEN AN D LAWN IMPLEMENT DEALERS,6
Envelope Mfrs,6
DISTRIBUTORS- ADVERTISING MATTER,6
Multigraphlng,6
*Welding Equipment,6
*Salary Loans,6
PARTS-WHOLESALE,6
REPAmING,6
Ice Cream Gone Mfrs,6
Enuineers-Civil,6
REPAIRS,6
Toys and Games-Retail,6
AUTOMOBILE ACCESSORIES AND PARTS WHOLESALE AND J OBBERS,6
TWNRTAHON LINES,6
VARIABLE ANNUITY LIFE,6
HOSPITALS-CONTD SAINT J OSEPH HOSPITAL,6
Contractors1 Supplias and Equipment,6
Butter. Cheese & Eggs-Retail,6
Metal Goods-Mhs,6
HOBBY SHOPS AND SUPPLIIB,6
Shoe Mfrs,6
""". '00ntractors-Paving (See Contractors-Road) Contractors-Plastering""",6
C IDTHING MANUFAC TURERS,6
Estatw-Ofiices of (See also Real Estate Owners & Dealers),6
Musical Instrument Mirs,6
DRY GOODS- WHOLESALE,6
GRANITE and MARBLE WORKERS (See also Monumental Work),6
CONTRACTORS -ROAD,6
*Roofing Materials & Asphalt Shingles,6
*Calculating Machines,6
Adi nsters,6
CONTRACTORS SUPPLIES AN D EQUIPMENT-DEALERS AND REPAIRIN G,6
MILL SUPPLIES (See Also Industrial Supplies- Whole sale),6
Shin Chandlers,6
Cotton Goods Converters (See also Bleachers and Finishers-Fabrics),6
ALLOYS,6
CONTRACTORS-EXCAVATING and\nGRADING,6
ALL KINDS OF INSURANCE,6
CONTRACTORS-FLOOR SUR- FAC ING,6
ICE CREAM AND FROZEN DESSERTS- DEAL ERS,6
BATTERY DEALERS and SERVlCE,6
Gold Buyers,6
Palnters-Automoblle & Gar- rlage,6
TYPEWRITER REPAIRIN G,6
and BROKERS,6
*Ventilating Systems,6
FILTER MANUFACTURERS,6
*Lije Insurance Companies,6
BOAT CHARTERING AND RENTING SERVICE,6
"""Women's Purnishinq Goods- Retail""",6
CONTRACTORS- SEWER and DRAIN,6
AIR CONDITIONING EQUIPMENT and SUPPLIES-SALES and SERVICE,6
Parks axid Playgrounds,6
VENETIAN BLINDS- MANUFACTURERS,6
*INSURANCE COMPANIES,6
AND WOOL,6
feInsurancew-Liie,6
*Insurance-Accident and Health,6
LE TTER SHOPS,6
Urms,6
Hardware Dealers-Wholesale and Johbers,6
"""-'-'Poreign Exchange""",6
*AVIATION INSURANCE,6
GRADING,6
*Model Makers (See Pattern & Model Makers) *Money to Loa,6
Produce Dlealers-Retail,6
cotton Dealers (See also Brokers-Cotton),6
FACTORS,6
AND SUPPLIES- SALES AND SERVICE,6
"""*'coke-Wholesale""",6
DAIRY PRODUC TS -RE TAIL,6
*Emba1mers,6
AUTOMOBILE ACCESSORIES AND PARTS-WHOL AND JOBBERS,6
DUPLICATING MACHINES AN D SUPPLIES,6
"""PKW' and BNPHAL SUPPIm-DEALEBS""",6
TOYS AND GAMES-RE TAIL,6
"""thsicians' and Hospital Sup- plies-Dealers""",6
CONTRACTORS-HEATIN G,6
*Puneral Chapels,6
VENETIAN BLIND MFRS,6
Can Mfrs (8739 also Hat Mfrs; also Uniform Mfrs),6
Englneers-Manauemenl,6
DAIRY PRODUC TS-WHOLESALE,6
"""Clothing Dealers-Ghlldren's- Infants-Retail""",6
STEEL AND STEEL PRODUCTS- DEALERS,6
CONTRAC TORS-ROAD,6
PHYSICIAN S AN D SURGEONS OSTEOPATHIC,6
*Loans-Gollateral,6
Degree 14 Greene,6
ENGRAVERS-JEWE LRY,6
Dru-ggists-Wholmle,6
BADGES CHECKS AND MEDALS,6
"""Furniture Repairer's (See also Upholsterers)""",6
Weavers and Reweavers- Garment,6
"""PET SHOPS and SUPPLIES '5 Pet Shop 25 Franklin""",6
way,6
TRUCKS-LEASING AN D RENTALS,6
BOTTLE DEALERS,6
J EW E LRY-WHOLESALE,6
METAL GOODS- MANUFACTURERS,6
Automobile Accessories & Parts -Wholesale & J obbers,6
Iron & Steel Work 6,6
HOMES AND SANITARIUMS-CONTD,6
Insurance Gumpanles-Auto- mobile,6
CONTRACTORS-PAVING,6
*Packing & Moving,6
WOOL COMBERS,6
Photostat Prints,6
*PROPERTY MANAGEMENT,6
Ooke-Retail,6
Goniectioners-Miq,6
General Merchandise-Whole- sale,6
NEW S DEALERS-CONTD,6
*INSUR.ANCE-FIRE,6
RADIO AN D TELEVISION EQUIPMENT-SALES AN D SERVICE,6
UNIFORM MFRS,6
Sewer Builders & Contractors,6
Undertakerw Supplies,6
VINITIAN BLINDS-DEALBRS,6
Photographersr-commerrclal,6
PHYSIOTHERAPISTS,6
LODGmG HOUSES,6
DIVING EQUIPMENT,6
"""CLOTHING MFRS WOMEN'S""",6
FISHERMEN-COMMERCIAL,6
BROKERS-FOOD 1 PRODUCTS,6
NOVE LTIE S-WHOLESALE,6
LABEL MFRS,6
*Fur Dealers-Retail,6
OIL BURNERS- MANUFACTURERS,6
*Metal Specialties,6
ELDER AND SOLDERING FLUXES- MANUFACTURERS,6
"Eat Manufacturers, . (See also Cap Mfrs)",6
Beauty Shop Equipment and Sup- plies,6
D RY GOODS-WHOL,6
cotton Dealers (See also Brokers-Cotto-n),6
CAB,6
RE PAIRERS,6
*TRAVELERS CHEQUES,6
"""Photographers-G'ommerclal""",6
Tea & Coffee-Retail,6
TYPESETTIN G,6
*Watches,6
TRUCKS-REPAIRIN G,6
AND DRAIN,6
"Sims Camp No 10, 176 Benefit",6
CONSULTAT ION,6
Cotton Goods Converters (See also Bleachers and Finish- ers-Fabrics),6
HOTEIS,6
*Insurance,6
Insurance Companjw-Auto- mobile,6
Tube & Tubing MIrs-Metal,6
FORWARDING AG ENTS,6
ARTISTS MATERIALS,6
TIRE DEALERS-WHOL,6
ARTIFICIAL FLOWERS-DEALERS,6
*Ash Hoists,6
*Hardwood Lumber,6
"ORGANIZATIONS- BUSINESS, PROFES-",6
"""YARNS-REI'AIL""",6
TOB ACCO-W H0 LE SALE,6
*Broadcasting Stations,6
"""NUMISMA'I'ISTS""",6
Brokers--Merchamllse,6
*Sewer & Drain Pipe,6
EQUIPMENT-DEALERS and REPAIRING,6
*EXTERMINATORS-BUG AND VERMIN,6
* Embalmers,6
DETECTIVE AGE NCIES,6
AND FILM EXCHANGES,6
N ovelties--Retail,6
"""UUN'I'MUTUKS- CARPENTER-CONTD""",6
GRANITE AND MARBLE WORKERS,6
COIN DEALERS AN D NUMISMATIC SUPPLIES,6
*Undertakers,6
*Pire Brick,6
LIVE STOCK DEALERS AND COMMISSION,6
"""'Antomoblle Algencies-Passen- get Cars""",6
Engravers-Coml,6
YA RNS-RETAIL,6
"""'I.lablllty Insurance""",6
*Civil Engineers (See also Engineers-Civil),6
Toys & Games-Mfrs,6
FINANCIAL PLANNING-CONTD NORTHEAST FINANCIAL GROUP A,6
FURNITURE MANUFACTURERS,6
TOBAC CO-WHOLESALE,6
FUE L AN15R1N5E OIL-Contd,6
Tree Surgery,6
ORGANIZATIONS- BUSINES. CIVIC 1,6
PHONOGRAPHS AND RECORDS-DEALERS,6
PARKING LOT MAINTENANCE AND MARKING,6
*Pianos & Radios,6
Cap Mfrs (See also Hat Mfrs; also Uni- form mfrs),6
"""TRUST COMPANI'""",6
*MARINE INSURANCE,6
stoves & Ranges-Retail,6
*Wintiow Screens (See Screen Mfrs) Window Shade Mfrs,6
*Silver Platers ( See Platers) Silversmiths,6
"""Women's Furnishing Goods-Re- tail""",6
BUCKLE AND CLASP MANUFACTURERS (See Also Fastener Manufacturers),6
MACHINERY DEALERS-CONTD,6
Laboratory Apparatus & Sup- plies,6
AUTOMOBILE ACCESSORIES AND PARTS-WHOLESALE AN D J OBBERS,6
CONTRACTORS-AIR CONDITIONING,6
Eat Manufacturers (See also Cap Mfrs),6
*contractors-Paving (See Contractors-Road) Contractom-Plastering,6
PHOTOGRAPHIC DEVELOPING AND PRINTIN G,6
Typewriting Machinw-Dealers,6
Westminster st,6
"""Automobile Agmclw-Passen- ger cars",6
Grinding and Sharpening,6
*Electrical Appliances-Whole- sale,6
Engineechivil,6
PHONOGRAPHS AND RECORDS- DEALERS,6
BROKERS-STOCKS and BONDS,6
*Business Colleges,6
*Maps & Map Pins,6
*Steel & Iron (See also Iron & Steel Dealers),6
PREMIUM STORES,6
Cotton Goods Converters (See also Bleachers & Finishers uFabrics),6
SOAP MANUFACTURERS,6
"""Philatelic Supplies '""",6
Foreign Exchange and Passage Agents,6
Organizations-Medical,6
"""Women's Furnishing Goods -Re(talil""",6
Contractors-COncrete,6
Insurance Investigators,6
SAFE DEPOSIT VAULTS COLUMBUS NATIONAL BANK OF,6
HOUSEHOLD APPLIANCES;- REPAIRERS,6
RADIO aha TELEVISION sms and SUPPLEG-WHOLESALE,6
"Butter, Cheese & Eggs-Whol",6
"""f'Pillow Sanitizing""",6
Notions & Fancy Goods-Retall,6
ARTS AND CRAFT SUPPLIES,6
PAPER. DEALERS-WRAPPING- WHOLESALE,6
*Llabllitv Insurance,6
INTERIOR DECORATORS AND D-IGNERS,6
. Steam Pittery Supplies (See also Plumbing Supplies),6
Casting Plaster,6
PHOTOGRAPHIC DEVELOPIN G AN D PRINTING,6
Wash rm 311,6
MONUMENTAL WORK See A 0 Granite And Marble Workers ),6
Art Goods,6
*Toys & Games-Wholesale,6
CASKET MFRS-BURIAL,6
"""Clothing Mfrs-Men's & Boys'""",6
PHOTOGRAPHIC APPARATUS- DEALERS AND REPAIRING,6
"China, Crockery, Glassware & Earthenware-Retall (See also House Furnishing Goods)",6
SHOPPIN G CENTERS,6
Greene,6
xmunu-Luu L;M,6
BOILER INSTALLERS AND SETTERS,6
AUTOMOBILE RENTING. AND LEASING,6
Medicine Mfrs,6
ADJ USTERS,6
Shooting Galleries,6
PAWNBROKE RS,6
RUBBER PRODUCTS-MFRS,6
*Llfe Insurance Companies,6
Toilet Preparations-Whol,6
*Radios & Pianos,6
ALL OTHER OFFICE,6
LABEL MANUFACTURERS,6
Iron and Steel Dealers,6
*ELECTRICAL APPLIANCES and EQUIPMENT,6
Bottlers-Mineral Spring & Dis- tilled Water,6
Coke-Retall,6
BELTING MFRS,6
"""HOSPITALS AND DISPENSARII'S CONTD""",6
i\nLUMBER-RETAIL,6
Picture Frames & Pictures.- Dealers,6
NOODLE MANUFACTURERS,6
Leather Goods-Mtrs,6
"Bakers, Supplies & Equipment",6
*AIR CONDITIONING,6
SANITARIUMB,6
N OVELTIES-WHOL,6
SUGAR REFINERS,6
Automobile Trimmers and Trimmings,6
AUTOMOBILE WRECKIN G AND SALVAGE,6
REGALIA MANUFACTURERS,6
OFFICE,6
BROKE RS-STOCKS AND BONDS (See Also Investment Securities-Dealers),6
Transportation-Preiglht-Auto- mobile,6
ENERGY CONSERVATION SYSTEMS,6
*Asphalt Shingles,6
"*cement, Cement Paint & Cement Pipe",6
Radiator Repairers-Automo- bile,6
*Ladders,6
Automobile Accessories & Parts - Wholesale & J obbers,6
"""Brokers-sGotto'n""",6
Laundry Supplies & Equipment -Dealers,6
Refrigerators-Salos and Service,6
Plorists-Wholesale,6
Hosiery-Wholesale & J obbers,6
Hotel and Restaurant Sunnlles and Equipment,6
*BARRISTERS,6
Photon raphers-lcommerclal,6
DATA PROCESSIN G SERVICE,6
STENOGRA PHERS- PUBLIC,6
Organizations-Musical,6
COPPERSMITHS,6
Opticians-Whol,6
*Shuttle Mfrs,6
AUTOMOBILE ACCESSORIES AND PARTS- WHOLESALE AND J OBBERS,6
*Loan 8; Trust Companies (See Building & Loan Asmcia- tions; also Brokers-Loan) * Loans (See also Brokers-Loan),6
SEEDS-RETAIL,6
CHEMICALS-MANUFACTURERS- Contd,6
Oils & Lubricants-Wholesale,6
Furniture Repairers ( See also Upholsterers),6
"""ATTORNEYS",6
MUSIC-TRANSMITTED,6
Flour Dealers-Retall,6
GROCERS  SUNDRIES,6
*Paintlng Contractors,6
"""Radio Sets & Supplies-Whole- ' sale""",6
PLUMBING FIXTURES AND SUPPLIES- DEALERS,6
Nail Mfrs,6
C\n\n*Contralct0rs-Paving (See Contractors-Road) Contractors-Plastering,6
Barbary Supplies,6
Dea,6
*Millwork,6
"""Steam I'ltters' Supplies (See also Plumbing Supplies)""",6
*Pails & Ash Cans-Galvanized,6
"Undertakers, Supplies",6
PRINTING PRESS MFRS,6
FEED DEALERS-RETAIL,6
Milk Dealers-Wholesale,6
*Mailing-Letters-Advertising,6
BRICK MFRS,6
CONFECTIONERS-MANUFACTUR- ING,6
DENTAL SUPPLIES and EQUIP- MENT,6
"""TEXTILE MANUFACTURERS' SUPPLIES and EQUIPMENT- MANUFAC TURERS""",6
MOTORCYCLE DEALERS AN D REPAIRERS,6
PHOTOGRAPHIC EQUIPMENT-DEALERS AN D REPAIRIN G,6
Glass Dealers-Stained and Leaded,6
FURNITURE DEALERS -WHOLE - SALE,6
PICTURE FRAMES AND PICTURES- DEALERS,6
"China, Crockery, Glassware & Earthenware-Retail (See also House Furnishing Goods)",6
"""SHOE MANUFACTURERS' GOODS and SUPPLIES""",6
PAPER PRODUC TS MANUFAC-,6
Luggage,6
"Hides, Skins & Purs-Raw",6
"""CONTD\n\nv-u-v-u'l a\n\nUMLIZKO-""",6
NOVELTIES -RETAIL,6
Adding Machines,6
* LOANS- PERSONAL,6
CONTRAC TORS-HEATING and VENTILATING,6
GASOLINE-WHOLESALE,6
Heat Treating-(Steel),6
*Plumbing & Heating Supplies,6
"""DENTAL LABORATORIl'S-CONTD""",6
VACUUM CLEANER DEALERSAND REPAIRERS,6
LADDER MFRS,6
"""PHYSICIANS' AN D HOSPITAL SUPPLIES- DEALERS""",5
Glalrvoyants,5
*Lacquer Manufacturers (See Paint & Color Mfrs) Ladder Mfrs,5
FURNITURE RENTING,5
Acoustic Materials,5
DEPARTMENT STORES FIVE CENTS TO ONE DOLLAR,5
*Electric Stoves,5
*Stevedores,5
Acoustic Appanatus & Devices,5
and EQUIPMENT,5
"""*Manicures (See Beauty Shops) Manufacturers' Ag ents""",5
"""-'-'Cone Manufacturers (See Ice Cream Cone Mfrs) Coniectioners-Manuiacturing""",5
"""PHYSICIANS' AN D HOSPITAL SUPPLIES DEALERS""",5
CONTRACTORS -CONCRE TE,5
Basket Mfrs,5
to,5
"""JANITORS' SUPPLIES""",5
OPTICAL GOODS- WHOLESALE,5
AWNIMS and TENTS,5
Heating & Ventilating--Contrac- tors,5
*Window Ventilators,5
TOYS and GAMES-RETAIL,5
V TRANSPORTATION LINES,5
Radio Sets & Parts-Mfrs,5
Cap Mfrs (See also Hat Mfrs ; also Uni- form Mfrs),5
Medicine Mfrs-Patent & Propri- etary (See also Chemists-Mfg),5
MARKET RUEARCH AND I ANALYSIS,5
Sailmakers,5
MACARONI MFRS,5
"""' *FUE L OIL""",5
Omicians-Wholesale,5
REEARCH,5
BOTTLERS -CARBONATED,5
Dairy Supplies & Equipment- Dealers,5
Automobile D-ealers-Commer- merclal Cars & Trucks,5
"1""Boarding & Booming Houses (See Lodging Houses) *Boards of Trade ( See Associations-Business) Boiler Mfrs",5
Contractors-Bxcavating & Grading,5
Spring Mi,5
"""CONTRACTORS-CONCRE'I'E""",5
Gold Beaters,5
Painters-Autamobiles & Gar- riages,5
FIRST FEDERAL SAVINGS AND LOAN,5
*Annultlos,5
MARKETRFSEARCH AND ANALYSIS,5
LIQUOR AND WINE- RETAIL-CONTD,5
*Braiding Machine Mfrs,5
*Household Loans,5
CHEMICALS-MFRS-CONTD,5
Oruanizations-Medical,5
PAPER PRODUCTS MANUFAC- TURERS,5
MACARONI MANUFACTURERS,5
N mismatlsts,5
*Road Builders,5
vue av,5
Chemists-Analytlcal,5
NOVE LTIES -WHOLE SALE,5
Oils-Edible-Mirs,5
* UNDERTAKERS,5
PHARMAC EUTICAL PRODUC TS,5
ENG,5
"Saw Tilers, Setters and Repairers",5
PA PER DEALERS - PRINT- WHOLESALE,5
AND GRADING,5
"""Clothing  Mtrs-Men's""",5
Typewrltlng Machines-Dealers,5
Plasters,5
Engrossers,5
- REPAIRERS),5
"""Toilet Articles & Supplies ' (See also Perfume Mfrs)""",5
CONTRACTORS- CONCRE TE,5
HardWare Dealers-Wholesale & J cubbers,5
prletary,5
SUPPLIES-SALES and SERVICE,5
rile & Rasp Mfrs,5
DEPARTMEN T STORES- FIVE CENTS TO ONE DOLLAR,5
COntractory Supplies & Equip- ment,5
*Gas Light Company,5
Druggisw Sundries,5
Flour Dealers-Retail,5
*Bonds and Stocks,5
*Copper Pipe Mfrs,5
BATTERY MFRS,5
"COONEY ,",5
*Hot Water Heating (See also Heating Apparatus & Appliances),5
AUTOMOBILE TRIMMERS AND TRIMMINGS,5
Estates-Officos oi (See also Real. Estate Owners & Dealers),5
WELDERSANDBRAZERS,5
"""PICTURE FRAM' AND PICTURES-DEALERS""",5
*Seals-Mechanical Rotary,5
"Saw Pilers, Setters and Repairers",5
INDUSTRIAL SUPPLIES- WHOLESALE,5
Peed Dealers-Retail,5
SUPPLIES-WHOLESALE,5
*Mortn ag es,5
Brokers-Business,5
PAPER DEALERS-PRINT WHOL,5
ELECTRIC MOTORS AN D GENERATORS- DEALERS AND REPAIRING,5
Heating & Ventilating-Contrao- tors,5
RADIO AM) TELEVISION REPAIRING- Contd,5
Upholstering Fabrics and Materials,5
FLORIS TS -WHOLESALE (See also Nurserymm),5
"""*'-'Undertakers (See also Funeral Directors)""",5
Shoe Mirw Goods & Supplies,5
Investment Agents,5
WIGS AND TOUPEES,5
Yarn Dealers-Retall,5
Contractors-Plastering,5
"""Phone DExter 2678 Barbers' Supplies""",5
RUBBER GOODS-MANUFAC- TURERS,5
TRUCKSQLEASHVG,5
cor Concanno,5
Noveltlw-Wholosale,5
Glassware Mfrs,5
"""'\n\nCarpets, Rugs & Floor Coverings -Wholesale""",5
Day N urserim,5
STORM DOORS AN D WINDOWS,5
"""ACCOUNT CON'I'D""",5
Cordage & Twine Dealers,5
Sporting Goods--Retail,5
*Warehouses-Household Goods,5
"9619, 248 Weybossetf",5
HAIR GOODS (HUMAN) DEALERS,5
"""I'lorists-Wholesale-""",5
J ewelry Stone Settm,5
"Prescott Post No 1, 176 Beneflt Ladies Auxiliary Logan Circle 59 Chestnut",5
Windows and Doors- Combinatio,5
TYPESETTING MACHINE COMPOSITION,5
"""Clothing Mirs-Men's & Boys'""",5
*Automobile Clubs,5
Paper Stow (See also Junk Dealers),5
FISHING TACKLE AND RODS- MANUFACTURERS,5
AWnings and Tents,5
"""PAWNBR'OKERS""",5
*ORCHESTRAS,5
*Pur Repairing,5
Contractory Supplies and Equipment,5
*Textile Equipment,5
DRUGGISTS-RETAIIF-CONTD,5
*Pile Drivers,5
BATTERY DEALERS and SERVICE,5
STEAM FITTERS  SUPPLIES (See also Plumbing Supplies),5
Dealers and Repairing),5
* AU TOMOBILES,5
INVESTIGA TORS,5
*Skylights,5
*Bases-Lamp,5
Pumiture Repairers (See also Upholsterers),5
POLISH MFRS,5
*Range Oil,5
of Providence 42 Hammond,5
*Russet Leather,5
Savings and Loan Assns,5
CONCRETE-READY MIXED,5
Casters,5
. TOBACCO-WHOLESALE,5
"Bag Mfrs-Canvas, Burlap & Cotto",5
VENETIAN BLIND CLEANERS AND REPAIRERS,5
CUTLERY DEALERS-RETAIL,5
"""z'fAutomobile Bodv Repairers""",5
CONTRACTORS-FLOOR SURFACIN G,5
"""*I'ire Escape Mfrs""",5
"""'Trade Marks""",5
"""Heating & Ventilating-Gontrac- tOI'S""",5
BOILER MFRS,5
ARTISTW MATERIALS,5
